mdb_source_id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,is_official,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment
2448,gtfs,,US,Virginia,,Four County Transit,True,Flex,,support+fourcounty-va-us@trilliumtransit.com,,https://data.trilliumtransit.com/gtfs/fourcounty-va-us/fourcounty-va-us--flex-v2.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-virginia-four-county-transit-flex-gtfs-2448.zip?alt=media,,,,,,2025-04-09T17:57:45+00:00,,,,
2449,gtfs,,AU,New South Wales,,Transport for New South Wales,,,,,,https://opendata.transport.nsw.gov.au/data/dataset/d1f68d4f-b778-44df-9823-cf2fa922e47f/resource/67974f14-01bf-47b7-bfa5-c7f2f8a950ca/download/full_greater_sydney_gtfs_static_0.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/au-new-south-wales-greater-sydney-gtfs-2449.zip?alt=media,https://opendata.transport.nsw.gov.au/dataset/timetables-complete-gtfs,-37.8176444720042,-27.4655498069599,141.435090952048,153.619511714123,2022-04-04T18:49:47+00:00,,,,
2450,gtfs,,CL,Región Metropolitana de Santiago,,"Red Metropolitana de Movilida, EFE Trenes de Chile, Bus de Acercamiento Aeropuerto, Metro de Santiago",,Dirección de Transporte Metropolitano (DTPM),,,,https://www.dtpm.cl/descargas/gtfs/03%20GTFS_Final_03marzo.zip,0,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cl-region-metropolitana-de-santiago-direccion-de-transporte-metropolitano-dtpm-gtfs-2450.zip?alt=media,https://www.dtpm.cl/index.php/gtfs-vigente,-34.170505,-33.3193343927293,-70.8739928645606,-70.4936483461678,2024-10-28T14:55:30+00:00,,,,
2451,gtfs,,BG,Sofia City,Sofia,Urban Mobility Center - Sofia Traffic,False,,,,,https://raw.githubusercontent.com/Dimitar5555/sofiatraffic-gtfs/master/result.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/bg-sofia-city-gtfs-2451.zip?alt=media,https://github.com/Dimitar5555/sofiatraffic-gtfs,,,,,2025-04-11T10:46:23+00:00,deprecated,,2848,
2452,gtfs-rt,sa,,,,Valley Regional Transit,True,,,,142,https://s3.amazonaws.com/etatransit.gtfs/valleyregionaltransit.etaspot.net/alerts.pb,0,,,,https://www.valleyregionaltransit.org/about-us/resources/,,,,,,,,,
2453,gtfs-rt,tu,,,,Valley Regional Transit,True,,,,142,https://s3.amazonaws.com/etatransit.gtfs/valleyregionaltransit.etaspot.net/trip_updates.pb,0,,,,https://www.valleyregionaltransit.org/about-us/resources/,,,,,,,,,
2454,gtfs-rt,vp,,,,Valley Regional Transit,True,,,,142,https://s3.amazonaws.com/etatransit.gtfs/valleyregionaltransit.etaspot.net/position_updates.pb,0,,,,https://www.valleyregionaltransit.org/about-us/resources/,,,,,,,,,
2455,gtfs,,US,California,Oakland,Alameda-Contra Costa Transit District (AC Transit),True,,,DevSupport@actransit.org,,https://api.actransit.org/transit/gtfs/download,1,https://api.actransit.org/transit,token,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-alameda-contra-costa-transit-district-ac-transit-gtfs-2455.zip?alt=media,https://www.actransit.org/data-terms-and-conditions/,37.409768,38.017813,-122.421947,-121.886829,2022-03-23T23:19:13+00:00,,,,
2456,gtfs,,US,Washington,Ellensburg,City of Ellensburg Public Transit (Central Transit),True,,,support+test+ellensburg-wa-us@trilliumtransit.com,,https://data.trilliumtransit.com/gtfs/ellensburg-wa-us/ellensburg-wa-us.zip,0,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-washington-central-transit-ellensburg-gtfs-2456.zip?alt=media,,46.98130558,47.233944,-121.024028,-120.522715,2022-03-15T21:14:16+00:00,,,,
2457,gtfs,,IN,Andhra Pradesh,Hyderabad,Hyderabad Metro Rail Ltd.,True,,,opendata@telangana.gov.in,,https://drive.usercontent.google.com/u/0/uc?id=15yr-YE_7BerxTDXCyVOWWkw4nyQlVUpb&export=download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/in-andhra-pradesh-hyderabad-metro-rail-gtfs-2457.zip?alt=media,https://hmrl.co.in/open-data.html,,,,,2025-04-15T18:19:27+00:00,,,,
2458,gtfs,,FR,,,Car Jaune,True,,,,,https://pysae.com/api/v2/groups/car-jaune/gtfs/pub,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-reunion-car-jaune-gtfs-2458.zip?alt=media,https://transport.data.gouv.fr/datasets/horaires-theoriques-au-format-gtfs-et-horaires-temps-reel-au-format-gtfs-rt-du-reseau-car-jaune-a-la-reunion,,,,,2025-04-15T16:02:09+00:00,,,,
2459,gtfs-rt,tu|vp|sa,,,,Car Jaune,True,,,,2458,https://pysae.com/api/v2/groups/car-jaune/gtfs-rt,0,,,,https://transport.data.gouv.fr/datasets/horaires-theoriques-au-format-gtfs-et-horaires-temps-reel-au-format-gtfs-rt-du-reseau-car-jaune-a-la-reunion,,,,,,,,,
2460,gtfs,,CA,New Brunswick,Fredericton,Fredericton Transit,True,,,,,https://fredericton.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/gtfs.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-new-brunswick-fredericton-transit-gtfs-2460.zip?alt=media,https://www.arcgis.com/home/item.html?id=0bc9093b47c744fdb82af7e830ed8590,45.90273428,46.01368444,-66.76942465,-66.57699011,2022-03-17T13:16:39+00:00,,,,
2461,gtfs,,PL,Greater Poland Voivodeship,Kalisz,PKS Kalisz,True,,,,,https://pks.kalisz.pl/wp-content/uploads/2024/10/PKS_20240927.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-kalisz-pks-kalisz-gtfs-2461.zip?alt=media,https://pks.kalisz.pl/gtfs/,,,,,2025-04-15T18:44:40+00:00,,,,
2462,gtfs,,CA,British Columbia,Hazelton,BC Transit (Hazelton | Kitimat | Terrace),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=26,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-hazelton-gtfs-2462.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,,,,,2025-04-16T22:05:03+00:00,,,,
2463,gtfs,,CA,British Columbia,Quesnel,BC Transit (Quesnel),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=32,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-quesnel-gtfs-2463.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,,,,,2025-04-16T22:05:03+00:00,,,,
2464,gtfs,,CA,British Columbia,Revelstoke,BC Transit (Revelstoke),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=36,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-revelstoke-gtfs-2464.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,,,,,2025-04-16T22:05:03+00:00,,,,
2465,gtfs-rt,vp,,,,BC Transit (Smithers),True,,,,2472,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=31,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2466,gtfs,,CA,British Columbia,Salt Spring Island,BC Transit (Salt Spring Island),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=39,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-salt-spring-island-gtfs-2466.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,,,,,2025-04-16T22:05:03+00:00,,,,
2467,gtfs,,CA,British Columbia,Mount Waddington,BC Transit (Mount Waddington),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=17,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-mount-waddington-gtfs-2467.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,,,,,2025-04-16T22:05:03+00:00,,,,
2468,gtfs,,CA,British Columbia,Thompson-Nicola Regional District,BC Transit (Ashcroft-Cache Creek-Clinton Transit System),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=38,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-ashcroft-cache-creek-clinton-gtfs-2468.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,,,,,2025-04-16T22:05:03+00:00,,,,
2469,gtfs,,CA,British Columbia,100 Mile House,BC Transit (100 Mile House),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=34,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-100-mile-house-gtfs-2469.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,,,,,2025-04-16T22:05:03+00:00,,,,
2470,gtfs,,CA,British Columbia,Pemberton Valley,BC Transit (Pemberton Valley),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=50,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-pemberton-valley-gtfs-2470.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,,,,,2025-04-16T22:05:03+00:00,,,,
2471,gtfs,,CA,British Columbia,Merritt,BC Transit (Merritt),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=37,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-merritt-gtfs-2471.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,,,,,2025-04-16T22:05:03+00:00,,,,
2472,gtfs,,CA,British Columbia,Smithers,BC Transit (Smithers),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=31,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-smithers-gtfs-2472.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,,,,,2025-04-16T22:05:03+00:00,,,,
2473,gtfs,,CA,British Columbia,Nanaimo,BC Transit (Nanaimo),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=41,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-nanaimo-gtfs-2473.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,,,,,2025-04-16T22:05:03+00:00,,,,
2474,gtfs-rt,sa,,,,BC Transit (Nanaimo),True,,,,2473,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=41,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2475,gtfs-rt,tu,,,,BC Transit (Nanaimo),True,,,,2473,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=41,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2476,gtfs-rt,vp,,,,BC Transit (Nanaimo),True,,,,2473,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=41,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2477,gtfs-rt,vp,,,,BC Transit (Hazelton | Kitimat | Terrace),True,,,,2462,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=26,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2478,gtfs-rt,tu,,,,BC Transit (Hazelton | Kitimat | Terrace),True,,,,2462,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=26,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2479,gtfs-rt,sa,,,,BC Transit (Hazelton | Kitimat | Terrace),True,,,,2462,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=26,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2480,gtfs-rt,sa,,,,BC Transit (Quesnel),True,,,,2463,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=32,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2481,gtfs-rt,tu,,,,BC Transit (Quesnel),True,,,,2463,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=32,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2482,gtfs-rt,vp,,,,BC Transit (Quesnel),True,,,,2463,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=32,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2483,gtfs-rt,sa,,,,BC Transit (Revelstoke),True,,,,2464,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=36,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2484,gtfs-rt,tu,,,,BC Transit (Revelstoke),True,,,,2464,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=36,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2485,gtfs-rt,vp,,,,BC Transit (Revelstoke),True,,,,2464,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=36,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2486,gtfs-rt,sa,,,,BC Transit (Salt Spring Island),True,,,,2466,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=39,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2487,gtfs-rt,tu,,,,BC Transit (Salt Spring Island),True,,,,2466,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=39,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2488,gtfs-rt,vp,,,,BC Transit (Salt Spring Island),True,,,,2466,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=39,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2489,gtfs-rt,sa,,,,BC Transit (Mount Waddington),True,,,,2467,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=17,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2490,gtfs-rt,tu,,,,BC Transit (Mount Waddington),True,,,,2467,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=17,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2491,gtfs-rt,vp,,,,BC Transit (Mount Waddington),True,,,,2467,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=17,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2492,gtfs-rt,sa,,,,BC Transit (Ashcroft-Cache-Creek-Clinton),True,,,,2468,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=38,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2493,gtfs-rt,tu,,,,BC Transit (Ashcroft-Cache-Creek-Clinton),True,,,,2468,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=38,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2494,gtfs-rt,vp,,,,BC Transit (Ashcroft-Cache-Creek-Clinton),True,,,,2468,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=38,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2495,gtfs-rt,sa,,,,BC Transit (100 Mile House),True,,,,2469,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=34,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2496,gtfs-rt,tu,,,,BC Transit (100 Mile House),True,,,,2469,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=34,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2497,gtfs-rt,vp,,,,BC Transit (100 Mile House),True,,,,2469,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=34,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2498,gtfs-rt,sa,,,,BC Transit (Pemberton Valley),True,,,,2470,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=50,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2499,gtfs-rt,tu,,,,BC Transit (Pemberton Valley),True,,,,2470,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=50,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2500,gtfs-rt,vp,,,,BC Transit (Pemberton Valley),True,,,,2470,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=50,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2501,gtfs-rt,sa,,,,BC Transit (Merritt),True,,,,2471,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=37,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2502,gtfs-rt,tu,,,,BC Transit (Merritt),True,,,,2471,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=37,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2503,gtfs-rt,vp,,,,BC Transit (Merritt),True,,,,2471,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=37,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2504,gtfs-rt,sa,,,,BC Transit (Smithers),True,,,,2472,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=31,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2505,gtfs-rt,tu,,,,BC Transit (Smithers),True,,,,2472,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=31,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2506,gtfs-rt,tu,,,,BC Transit (Clearwater),True,,,,2515,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=35,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2507,gtfs-rt,sa,,,,BC Transit (Central Fraser Valley| Chilliwack| Agassiz-Harrison | Hope),True,,,,1991,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=13,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2508,gtfs,,CA,British Columbia,Shuswap,BC Transit (Shuswap | Vernon),True,North Okanagan,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=14,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-shuswap-gtfs-2508.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,49.472244,49.873376,-125.147712,-124.795209,2022-03-16T22:04:14+00:00,,,,
2509,gtfs-rt,sa,,,,BC Transit (Clearwater),True,,,,2515,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=35,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2510,gtfs,,CA,British Columbia,Bulkley-Nechako,BC Transit (Bulkley-Nechako | Prince George),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=22,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-bulkley-nechako-gtfs-2510.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,,,,,2025-04-16T22:05:03+00:00,,,,
2511,gtfs-rt,sa,,,,BC Transit (Bulkley-Nechako | Prince George),True,,,,2510,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=22,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2512,gtfs-rt,tu,,,,BC Transit (Bulkley-Nechako | Prince George),True,,,,2510,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=22,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2513,gtfs-rt,vp,,,,BC Transit (Bulkley-Nechako | Prince George),True,,,,2510,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=22,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2514,gtfs,,CA,British Columbia,Campbell River,BC Transit (Campbell River Transit),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=12,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-campbell-river-transit-gtfs-2514.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,49.869973,50.063857,-125.286389,-125.129018,2022-03-16T22:04:08+00:00,,,,
2515,gtfs,,CA,British Columbia,Clearwater,BC Transit (Clearwater),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=35,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-clearwater-gtfs-2515.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,,,,,2025-04-16T22:05:01+00:00,,,,
2516,gtfs-rt,tu,,,,BC Transit (Central Fraser Valley| Chilliwack| Agassiz-Harrison | Hope),True,,,,1991,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=13,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2517,gtfs-rt,vp,,,,BC Transit (Central Fraser Valley| Chilliwack| Agassiz-Harrison | Hope),True,,,,1991,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=13,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2518,gtfs-rt,vp,,,,BC Transit (Clearwater),True,,,,2515,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=35,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2519,gtfs,,IL,,,Ministry of Transport and Road Safety,True,,,gtfs-support@avivamcg.com,,https://gtfs.mot.gov.il/gtfsfiles/israel-public-transportation.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/il-ministry-of-transport-and-road-safety-gtfs-2519.zip?alt=media,https://www.gov.il/he/pages/gtfs_general_transit_feed_specifications,29.492446,33.283674,34.284672,35.839108,2022-03-23T18:30:31+00:00,,,,
2520,gtfs,,CA,British Columbia,Columbia Valley,BC Transit (Columbia Valley | Cranbrook | Elk Valley | Kimberley),True,East Kootenay,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=21,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-columbia-valley-gtfs-2520.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,,,,,2025-04-22T22:05:01+00:00,,,,
2521,gtfs-rt,sa,,,,BC Transit (Columbia Valley | Cranbrook | Elk Valley | Kimberley),True,,East Kootenay,,2520,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=21,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2522,gtfs-rt,tu,,,,BC Transit (Columbia Valley | Cranbrook | Elk Valley | Kimberley),True,,East Kootenay,,2520,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=21,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2523,gtfs-rt,vp,,,,BC Transit (Columbia Valley | Cranbrook | Elk Valley | Kimberley),True,,East Kootenay,,2520,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=21,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2524,gtfs,,CA,British Columbia,Comox Valley,BC Transit (Comox Valley Transit System),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=45,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-comox-valley-transit-system-gtfs-2524.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,49.472244,49.873376,-125.147712,-124.795209,2022-03-16T22:04:14+00:00,,,,
2525,gtfs-rt,sa,,,,BC Transit (Comox Valley Transit System),True,,,,2524,https://bct.tmix.se/gtfs-realtime/alerts.pb?operatorIds=45,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2526,gtfs-rt,tu,,,,BC Transit (Comox Valley Transit System),True,,,,2524,https://bct.tmix.se/gtfs-realtime/tripupdates.pb?operatorIds=45,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2527,gtfs-rt,vp,,,,BC Transit (Comox Valley Transit System),True,,,,2524,https://bct.tmix.se/gtfs-realtime/vehicleupdates.pb?operatorIds=45,0,,,,https://www.bctransit.com/open-data/terms-of-use,,,,,,,,,
2528,gtfs,,CA,British Columbia,,BC Transit (Cowichan Valley Regional Transit System),True,,,,,https://bct.tmix.se/Tmix.Cap.TdExport.WebApi/gtfs/?operatorIds=10,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-cowichan-valley-regional-transit-system-gtfs-2528.zip?alt=media,https://www.bctransit.com/open-data/terms-of-use,48.418266,48.998334,-124.218623,-123.364449,2022-03-16T22:04:16+00:00,,,,
